date,party,votes
2017-03-21,PDC,1.668313711564392
2017-03-21,PAC,1.3027799247787468
2017-03-21,PNV,1.1985608709181084
2017-03-21,BIL,0.9355824237718692
2017-03-21,CC,0.3318100595407106
2017-03-21,COM,0
2017-03-21,MAR,0
2017-03-21,VOX,0
2017-03-19,PP,32.20070768750143
2017-03-19,PSOE,20.84072790802724
2017-03-19,UP,20.585233920421413
2017-03-19,Cs,14.454615908428467
2017-03-19,ERC,2.751267507974067
2017-03-19,PDC,1.669203649021292
2017-03-19,PAC,1.3972652582784824
2017-03-19,PNV,1.212609250788747
2017-03-19,BIL,0.9372153541702094
2017-03-19,CC,0.32995304817917714
2017-03-19,COM,0
2017-03-19,MAR,0
2017-03-19,VOX,0
2017-03-17,PP,32.243151940240594
2017-03-17,PSOE,20.8061271491552
2017-03-17,UP,20.61100041916519
2017-03-17,Cs,14.435745989229442
2017-03-17,ERC,2.747643806953696
2017-03-17,PDC,1.6582820817081259
2017-03-17,PAC,1.3976114160644193
2017-03-17,PNV,1.2123029637189038
2017-03-17,BIL,0.9386357442111716
2017-03-17,CC,0.32787916473792744
2017-03-17,COM,0
2017-03-17,MAR,0
2017-03-17,VOX,0
2017-03-15,PP,32.347396324006496
2017-03-15,PSOE,20.75942448742537
2017-03-15,UP,20.634021055788246
2017-03-15,Cs,14.402263653477462
2017-03-15,ERC,2.748428048530163
2017-03-15,PDC,1.644378605485627
2017-03-15,PAC,1.3979146973188405
2017-03-15,PNV,1.2109501768053057
2017-03-15,BIL,0.9400265577178674
2017-03-15,CC,0.32583171507798614
2017-03-15,COM,0
2017-03-15,MAR,0
2017-03-15,VOX,0
2017-03-13,PP,32.38373317014514
2017-03-13,UP,20.691872418965044
2017-03-13,PSOE,20.56855423551993
2017-03-13,Cs,14.360053215112845
2017-03-13,ERC,2.7737400094670743
2017-03-13,PDC,1.5855261862245953
2017-03-13,PAC,1.3981801885235474
2017-03-13,PNV,1.2308787667346626
2017-03-13,BIL,0.9617318817775803
2017-03-13,CC,0.3007659978872372
2017-03-13,COM,0
2017-03-13,MAR,0
2017-03-13,VOX,0
2017-03-11,PP,32.3724955137128
2017-03-11,UP,20.701530800152323
2017-03-11,PSOE,20.537138775025117
2017-03-11,Cs,14.391821920300885
2017-03-11,ERC,2.7739383184514286
2017-03-11,PDC,1.5805280437428713
2017-03-11,PAC,1.398412426647823
2017-03-11,PNV,1.236158630662087
2017-03-11,BIL,0.9573226283509331
2017-03-11,CC,0.3007112274561165
2017-03-11,COM,0
2017-03-11,MAR,0
2017-03-11,VOX,0
2017-03-09,PP,32.36920831636166
2017-03-09,UP,20.720020348227198
2017-03-09,PSOE,20.50660528179682
2017-03-09,Cs,14.412162064055455
2017-03-09,ERC,2.7741221386945916
2017-03-09,PDC,1.5758950727791734
2017-03-09,PAC,1.3986154452884525
2017-03-09,PNV,1.2411200034789762
2017-03-09,BIL,0.9529757752598603
2017-03-09,CC,0.30065723214335516
2017-03-09,COM,0
2017-03-09,MAR,0
2017-03-09,VOX,0
2017-03-07,PP,32.426668273460116
2017-03-07,UP,20.699934976340735
2017-03-07,PSOE,20.533316525972204
2017-03-07,Cs,14.346616652723815
2017-03-07,ERC,2.774291424327986
2017-03-07,PDC,1.5716284293965317
2017-03-07,PAC,1.3987928203996949
2017-03-07,PNV,1.2459050015323527
2017-03-07,BIL,0.9487307286142237
2017-03-07,CC,0.30060450143989786
2017-03-07,COM,0
2017-03-07,MAR,0
2017-03-07,VOX,0
2017-03-05,PP,32.50543518227369
2017-03-05,UP,20.719316909606217
2017-03-05,PSOE,20.53538580489103
2017-03-05,Cs,14.283269917193278
2017-03-05,ERC,2.774436273724953
2017-03-05,PDC,1.5685369150624164
2017-03-05,PAC,1.399861518414321
2017-03-05,PNV,1.2503066028759149
2017-03-05,BIL,0.9448795499328795
2017-03-05,CC,0.30055315872952915
2017-03-05,COM,0
2017-03-05,MAR,0
2017-03-05,VOX,0
2017-03-03,PP,32.551674425874836
2017-03-03,UP,20.75324327507856
2017-03-03,PSOE,20.522265600195993
2017-03-03,Cs,14.243082150621492
2017-03-03,ERC,2.7740625006655084
2017-03-03,PDC,1.564278246226454
2017-03-03,PAC,1.399861750606053
2017-03-03,PNV,1.2555290783841797
2017-03-03,BIL,0.9427763298515811
2017-03-03,CC,0.3005266674958533
2017-03-03,COM,0
2017-03-03,MAR,0
2017-03-03,VOX,0
2017-03-01,PP,32.598436838478946
2017-03-01,UP,20.787553496804083
2017-03-01,PSOE,20.50899694834062
2017-03-01,Cs,14.202439683839856
2017-03-01,ERC,2.773711006993778
2017-03-01,PDC,1.5602734226897765
2017-03-01,PAC,1.3998620164340785
2017-03-01,PNV,1.2605367770876366
2017-03-01,BIL,0.940595474724482
2017-03-01,CC,0.30049919840533873
2017-03-01,COM,0
2017-03-01,MAR,0
2017-03-01,VOX,0
2017-02-27,PP,32.73259376181233
2017-02-27,UP,20.807281584196232
2017-02-27,PSOE,20.448042419227306
2017-02-27,Cs,14.112680580081792
2017-02-27,ERC,2.7800323763278785
2017-02-27,PDC,1.5548685546416294
2017-02-27,PAC,1.3998623206102154
2017-02-27,PNV,1.2635825259795506
2017-02-27,BIL,0.9383546597815416
2017-02-27,CC,0.3004709740873961
2017-02-27,COM,0
2017-02-27,MAR,0
2017-02-27,VOX,0
2017-02-25,PP,32.73195632521164
2017-02-25,UP,20.812370346634353
2017-02-25,PSOE,20.446913281201212
2017-02-25,Cs,14.110214300366406
2017-02-25,ERC,2.7810576987589646
2017-02-25,PDC,1.5509075637624055
2017-02-25,PAC,1.3998626684560094
2017-02-25,PNV,1.264278625357941
2017-02-25,BIL,0.936073720107084
2017-02-25,CC,0.30044224437601025
2017-02-25,COM,0
2017-02-25,MAR,0
2017-02-25,VOX,0
2017-02-23,PP,32.7324858250269
2017-02-23,UP,20.819507285123446
2017-02-23,PSOE,20.444192874623948
2017-02-23,Cs,14.105564859930242
2017-02-23,ERC,2.786769016369719
2017-02-23,PDC,1.5452496913316542
2017-02-23,PAC,1.399863065965869
2017-02-23,PNV,1.2671680321851655
2017-02-23,BIL,0.9343387330548245
2017-02-23,CC,0.3
2017-02-23,COM,0
2017-02-23,MAR,0
2017-02-23,VOX,0
2017-02-21,PP,32.86597871413721
2017-02-21,UP,21.175938223933326
2017-02-21,PSOE,20.425477049549784
2017-02-21,Cs,13.905669861749217
2017-02-21,ERC,2.7951637319574383
2017-02-21,PDC,1.544325322488485
2017-02-21,PAC,1.399863519871638
2017-02-21,PNV,1.2698570963336382
2017-02-21,BIL,0.9174448452115039
2017-02-21,CC,0.2921564117354262
2017-02-21,COM,0
2017-02-21,MAR,0
2017-02-21,VOX,0
2017-02-19,PP,32.87102400870085
2017-02-19,UP,21.174350495574927
2017-02-19,PSOE,20.4220798280316
2017-02-19,Cs,13.82310636434446
2017-02-19,ERC,2.8002081964216456
2017-02-19,PDC,1.5469195290480582
2017-02-19,PAC,1.4
2017-02-19,PNV,1.2999919667301802
2017-02-19,BIL,0.9174429444402602
2017-02-19,CC,0.2919007317738571
2017-02-19,COM,0
2017-02-19,MAR,0
2017-02-19,VOX,0
2017-02-17,PP,32.89357045278599
2017-02-17,UP,21.182406504255145
2017-02-17,PSOE,20.38737130239696
2017-02-17,Cs,13.79615026389868
2017-02-17,ERC,2.80532635801942
2017-02-17,PDC,1.5664222033748116
2017-02-17,PAC,1.4000000000000001
2017-02-17,PNV,1.3004668656893605
2017-02-17,BIL,0.9175251255422634
2017-02-17,CC,0.2918363769755598
2017-02-17,COM,0
2017-02-17,MAR,0
2017-02-17,VOX,0
2017-02-15,PP,32.91471892906633
2017-02-15,UP,21.169138727159062
2017-02-15,PSOE,20.39255870453674
2017-02-15,Cs,13.768165585716421
2017-02-15,ERC,2.8103033816190752
2017-02-15,PDC,1.5707441025436326
2017-02-15,PAC,1.4
2017-02-15,PNV,1.3005777418872897
2017-02-15,BIL,0.9174968900292313
2017-02-15,CC,0.2918266302754105
2017-02-15,COM,0
2017-02-15,MAR,0
2017-02-15,VOX,0
2017-02-13,PP,32.944025103352715
2017-02-13,UP,21.176496207328658
2017-02-13,PSOE,20.43515399698439
2017-02-13,Cs,13.70670623430182
2017-02-13,ERC,2.80861555652223
2017-02-13,PDC,1.577536192146311
2017-02-13,PAC,1.4000000000000001
2017-02-13,PNV,1.2963507848832634
2017-02-13,BIL,0.9188049490420621
2017-02-13,CC,0.29119406034664636
2017-02-13,COM,0
2017-02-13,MAR,0
2017-02-13,VOX,0
2017-02-11,PP,32.97056704308606
2017-02-11,UP,21.176476402096426
2017-02-11,PSOE,20.469873329104505
2017-02-11,Cs,13.656770175101842
2017-02-11,ERC,2.8068887818424635
2017-02-11,PDC,1.5844850213647745
2017-02-11,PAC,1.4
2017-02-11,PNV,1.2921462749453454
2017-02-11,BIL,0.9201200776251194
2017-02-11,CC,0.29055807161376807
2017-02-11,COM,0
2017-02-11,MAR,0
2017-02-11,VOX,0
2017-02-09,PP,32.99634438149164
2017-02-09,UP,21.17668757128239
2017-02-09,PSOE,20.503466137425377
2017-02-09,Cs,13.607256683510752
2017-02-09,ERC,2.804928783755082
2017-02-09,PDC,1.5916299802631901
2017-02-09,PAC,1.4
2017-02-09,PNV,1.2884222809229646
2017-02-09,BIL,0.9209813296050334
2017-02-09,CC,0.2899619686504634
2017-02-09,COM,0
2017-02-09,MAR,0
2017-02-09,VOX,0
2017-02-07,PP,33.21546820696311
2017-02-07,UP,21.153721793713277
2017-02-07,PSOE,20.493137561762822
2017-02-07,Cs,13.51741288032878
2017-02-07,ERC,2.806303765801033
2017-02-07,PDC,1.605216351710004
2017-02-07,PAC,1.4
2017-02-07,PNV,1.2850112938992904
2017-02-07,BIL,0.92738437943585
2017-02-07,CC,0.29004717885799985
2017-02-07,COM,0
2017-02-07,MAR,0
2017-02-07,VOX,0
2017-02-05,PP,33.27915870385152
2017-02-05,UP,21.126699341101588
2017-02-05,PSOE,20.496967317826375
2017-02-05,Cs,13.48648849523273
2017-02-05,ERC,2.8048038734762475
2017-02-05,PDC,1.6124082488140534
2017-02-05,PAC,1.4
2017-02-05,PNV,1.2813211684806898
2017-02-05,BIL,0.9287999081461981
2017-02-05,CC,0.2895212682856178
2017-02-05,COM,0
2017-02-05,MAR,0
2017-02-05,VOX,0
2017-02-03,PP,33.38088390495374
2017-02-03,UP,21.146400042091745
2017-02-03,PSOE,20.455480034614947
2017-02-03,Cs,13.428191932263015
2017-02-03,ERC,2.8033660207059317
2017-02-03,PDC,1.617389910497782
2017-02-03,PAC,1.4
2017-02-03,PNV,1.2779562014885673
2017-02-03,BIL,0.9306835268828879
2017-02-03,CC,0.2888252932976958
2017-02-03,COM,0
2017-02-03,MAR,0
2017-02-03,VOX,0
2017-02-01,PP,33.43715855228845
2017-02-01,UP,21.155058786168468
2017-02-01,PSOE,20.424323673205453
2017-02-01,Cs,13.415943959337575
2017-02-01,ERC,2.8019670420595193
2017-02-01,PDC,1.6221612322394905
2017-02-01,PAC,1.4
2017-02-01,PNV,1.2760207187801513
2017-02-01,BIL,0.9331145664662065
2017-02-01,CC,0.28792992691323954
2017-02-01,COM,0
2017-02-01,MAR,0
2017-02-01,VOX,0
2017-01-30,PP,33.45624981250908
2017-01-30,UP,21.167870251890932
2017-01-30,PSOE,20.398606930960952
2017-01-30,Cs,13.431178863503275
2017-01-30,ERC,2.802336527474173
2017-01-30,PDC,1.6219385623009095
2017-01-30,PAC,1.4
2017-01-30,PNV,1.2783031662536093
2017-01-30,BIL,0.9332109514799012
2017-01-30,CC,0.2865498211695524
2017-01-30,COM,0
2017-01-30,MAR,0
2017-01-30,VOX,0
2017-01-28,PP,33.46683438406775
2017-01-28,UP,21.189605271150104
2017-01-28,PSOE,20.366664921201455
2017-01-28,Cs,13.432271011150057
2017-01-28,ERC,2.802800081976561
2017-01-28,PDC,1.6256608582654202
2017-01-28,PAC,1.4
2017-01-28,PNV,1.2822199631069109
2017-01-28,BIL,0.9298625997467154
2017-01-28,CC,0.2866161806988162
2017-01-28,COM,0
2017-01-28,MAR,0
2017-01-28,VOX,0
2017-01-26,PP,33.762495271730195
2017-01-26,UP,21.238110706357258
2017-01-26,PSOE,20.01511197785404
2017-01-26,Cs,13.493051063762055
2017-01-26,ERC,2.8033012535246
2017-01-26,PDC,1.6263108786281737
2017-01-26,PAC,1.4
2017-01-26,PNV,1.2873395004847752
2017-01-26,BIL,0.9296508588578634
2017-01-26,CC,0.285357169874497
2017-01-26,COM,0
2017-01-26,MAR,0
2017-01-26,VOX,0
2017-01-24,PP,33.75124569044544
2017-01-24,UP,21.276374086447877
2017-01-24,PSOE,19.965916326800308
2017-01-24,Cs,13.523633630369947
2017-01-24,ERC,2.8038355155963424
2017-01-24,PDC,1.6282583644994064
2017-01-24,PAC,1.4000000000000001
2017-01-24,PNV,1.2937882037596944
2017-01-24,BIL,0.9294312613717959
2017-01-24,CC,0.2840514437417167
2017-01-24,COM,0
2017-01-24,MAR,0
2017-01-24,VOX,0
2017-01-22,PP,33.7403261929278
2017-01-22,UP,21.302862320745913
2017-01-22,PSOE,19.91081558799649
2017-01-22,Cs,13.563113943779255
2017-01-22,ERC,2.804414576224199
2017-01-22,PDC,1.6303458038278902
2017-01-22,PAC,1.4000000000000001
2017-01-22,PNV,1.299715990612478
2017-01-22,BIL,0.9292055831407018
2017-01-22,CC,0.28270956151339094
2017-01-22,COM,0
2017-01-22,MAR,0
2017-01-22,VOX,0
2017-01-20,PP,33.910982905316295
2017-01-20,UP,21.53122427214905
2017-01-20,PSOE,19.878778502421053
2017-01-20,Cs,13.62926397705367
2017-01-20,ERC,2.7688113155188008
2017-01-20,PDC,1.6670872348571886
2017-01-20,PAC,1.4000000000000001
2017-01-20,PNV,1.2779005066961324
2017-01-20,BIL,0.907515487948781
2017-01-20,CC,0.2817995529020612
2017-01-20,COM,0
2017-01-20,MAR,0
2017-01-20,VOX,0
2017-01-18,PP,33.782046667761534
2017-01-18,UP,21.463113798039554
2017-01-18,PSOE,19.795717884936238
2017-01-18,Cs,13.421439019084005
2017-01-18,ERC,2.769934368786427
2017-01-18,PDC,1.605992714601642
2017-01-18,PAC,1.4
2017-01-18,PNV,1.2827601538875162
2017-01-18,BIL,0.9054872257636228
2017-01-18,CC,0.28137144693690225
2017-01-18,COM,0
2017-01-18,MAR,0
2017-01-18,VOX,0
2017-01-16,PP,33.92699760713547
2017-01-16,UP,21.604958745569462
2017-01-16,PSOE,19.745572913070518
2017-01-16,Cs,13.682162153522352
2017-01-16,ERC,2.77145066506922
2017-01-16,PDC,1.60629171857226
2017-01-16,PAC,1.4
2017-01-16,PNV,1.2874712424921855
2017-01-16,BIL,0.9036426465363359
2017-01-16,CC,0.2809823852905552
2017-01-16,COM,0
2017-01-16,MAR,0
2017-01-16,VOX,0
2017-01-14,PP,33.75338850930746
2017-01-14,UP,21.63168814162454
2017-01-14,PSOE,19.67984565094523
2017-01-14,Cs,13.752355108727986
2017-01-14,ERC,2.78347441622872
2017-01-14,PDC,1.6069734475259922
2017-01-14,PAC,1.4
2017-01-14,PNV,1.2914584773811313
2017-01-14,BIL,0.9018965971751316
2017-01-14,CC,0.28063766848910726
2017-01-14,COM,0
2017-01-14,MAR,0
2017-01-14,VOX,0
2017-01-12,PP,33.92509319345032
2017-01-12,UP,21.516328214464206
2017-01-12,PSOE,19.595785307826137
2017-01-12,Cs,13.493876977826698
2017-01-12,ERC,2.783817511318936
2017-01-12,PDC,1.688760530503601
2017-01-12,PAC,1.4
2017-01-12,PNV,1.2960858448589057
2017-01-12,BIL,0.9003920000467261
2017-01-12,CC,0.2803207021477367
2017-01-12,COM,0
2017-01-12,MAR,0
2017-01-12,VOX,0
2017-01-10,PP,33.94590459210202
2017-01-10,UP,21.497721860834694
2017-01-10,PSOE,19.57868871385294
2017-01-10,Cs,13.48272083788349
2017-01-10,ERC,2.787863502761008
2017-01-10,PDC,1.6942581479912142
2017-01-10,PAC,1.4
2017-01-10,PNV,1.3025762218518322
2017-01-10,BIL,0.8990418389690156
2017-01-10,CC,0.2800362701167408
2017-01-10,COM,0
2017-01-10,MAR,0
2017-01-10,VOX,0
2017-01-08,PP,33.775144229587454
2017-01-08,UP,21.646901045600544
2017-01-08,PSOE,19.61315867514744
2017-01-08,Cs,13.443076523283706
2017-01-08,ERC,2.791396428684704
2017-01-08,PDC,1.6996350317465725
2017-01-08,PAC,1.4
2017-01-08,PNV,1.3088489481518806
2017-01-08,BIL,0.8978345904394612
2017-01-08,CC,0.27978194479449103
2017-01-08,COM,0
2017-01-08,MAR,0
2017-01-08,VOX,0
2017-01-06,PP,34.09768723096672
2017-01-06,UP,21.697898387005022
2017-01-06,PSOE,19.46162512707313
2017-01-06,Cs,13.43078354659854
2017-01-06,ERC,2.789202855322956
2017-01-06,PDC,1.7901131330831979
2017-01-06,PAC,1.4
2017-01-06,PNV,1.3646019659258544
2017-01-06,BIL,0.897168165632009
2017-01-06,CC,0.2816903220735266
2017-01-06,COM,0
2017-01-06,MAR,0
2017-01-06,VOX,0
2017-01-04,PP,33.88539410565449
2017-01-04,UP,21.501875335868952
2017-01-04,PSOE,19.376569823583498
2017-01-04,Cs,13.817453355832036
2017-01-04,ERC,2.7880410084314415
2017-01-04,PDC,1.7932599071001865
2017-01-04,PAC,1.4
2017-01-04,PNV,1.3615093058255008
2017-01-04,BIL,0.8969977758323737
2017-01-04,CC,0.28327960696402255
2017-01-04,COM,0
2017-01-04,MAR,0
2017-01-04,VOX,0
2017-01-02,PP,33.90338702164023
2017-01-02,UP,21.698323439848867
2017-01-02,PSOE,19.36720116370157
2017-01-02,Cs,13.832430412703523
2017-01-02,ERC,2.7860491944129375
2017-01-02,PDC,1.7961900638709356
2017-01-02,PAC,1.4000000000000001
2017-01-02,PNV,1.3584709651715114
2017-01-02,BIL,0.8968357412053867
2017-01-02,CC,0.2847985274874578
2017-01-02,COM,0
2017-01-02,MAR,0
2017-01-02,VOX,0
2016-12-31,PP,34.230756272456446
2016-12-31,UP,21.440184025378603
2016-12-31,PSOE,19.375510690029092
2016-12-31,Cs,13.87096401931265
2016-12-31,ERC,2.785005633987282
2016-12-31,PDC,1.6770372915221876
2016-12-31,PAC,1.4
2016-12-31,PNV,1.3554995977450468
2016-12-31,BIL,0.8966820864365754
2016-12-31,CC,0.28623364832097853
2016-12-31,COM,0
2016-12-31,MAR,0
2016-12-31,VOX,0
2016-12-29,PP,34.27399894015519
2016-12-29,UP,21.431635695847685
2016-12-29,PSOE,19.375187871337292
2016-12-29,Cs,13.363284731142457
2016-12-29,ERC,2.7833025778538154
2016-12-29,PDC,1.674225520166907
2016-12-29,PAC,1.4
2016-12-29,PNV,1.3525388136996668
2016-12-29,BIL,0.8965383417111109
2016-12-29,CC,0.28758255737479976
2016-12-29,COM,0
2016-12-29,MAR,0
2016-12-29,VOX,0
2016-12-27,PP,34.36729500373126
2016-12-27,UP,21.783865619344805
2016-12-27,PSOE,19.32730233503862
2016-12-27,Cs,13.316821640550192
2016-12-27,ERC,2.781943753597829
2016-12-27,PDC,1.8042677622014194
2016-12-27,PAC,1.4
2016-12-27,PNV,1.2693823199986636
2016-12-27,BIL,0.896404438651807
2016-12-27,CC,0.2888391116479809
2016-12-27,COM,0
2016-12-27,MAR,0
2016-12-27,VOX,0
2016-12-25,PP,34.44139409083697
2016-12-25,UP,21.695553047790966
2016-12-25,PSOE,19.312899478873184
2016-12-25,Cs,13.30850608665987
2016-12-25,ERC,2.7839777770230896
2016-12-25,PDC,1.8113732986934592
2016-12-25,PAC,1.4
2016-12-25,PNV,1.266065082688881
2016-12-25,BIL,0.9002160515844675
2016-12-25,CC,0.2895817020981966
2016-12-25,COM,0
2016-12-25,MAR,0
2016-12-25,VOX,0
2016-12-23,PP,34.49813736349326
2016-12-23,UP,21.32145910709586
2016-12-23,PSOE,19.469008340149113
2016-12-23,Cs,13.283547053321836
2016-12-23,ERC,2.7831892531762543
2016-12-23,PDC,1.819188908047263
2016-12-23,PAC,1.4
2016-12-23,PNV,1.3341194121994417
2016-12-23,BIL,0.9016408281655497
2016-12-23,CC,0.2900711692616912
2016-12-23,COM,0
2016-12-23,MAR,0
2016-12-23,VOX,0
2016-12-21,PP,34.247047542461885
2016-12-21,UP,21.564789953311028
2016-12-21,PSOE,19.351967214367686
2016-12-21,Cs,13.294068132945432
2016-12-21,ERC,2.7824107404276
2016-12-21,PDC,1.827591504388653
2016-12-21,PAC,1.4
2016-12-21,PNV,1.3258918434401643
2016-12-21,BIL,0.9031119354883809
2016-12-21,CC,0.29060727407134457
2016-12-21,COM,0
2016-12-21,MAR,0
2016-12-21,VOX,0
2016-12-19,PP,34.619831807094904
2016-12-19,UP,21.658407706334714
2016-12-19,PSOE,19.318844543746973
2016-12-19,Cs,13.219545178892364
2016-12-19,ERC,2.781376475736048
2016-12-19,PDC,1.7305960172062738
2016-12-19,PAC,1.3998537196000762
2016-12-19,PNV,1.2519628665271665
2016-12-19,BIL,0.9045736801143637
2016-12-19,CC,0.2912399942350408
2016-12-19,COM,0
2016-12-19,MAR,0
2016-12-19,VOX,0
2016-12-17,PP,34.64286500989791
2016-12-17,UP,21.667029984063102
2016-12-17,PSOE,19.26778614439622
2016-12-17,Cs,13.267209761854284
2016-12-17,ERC,2.7811315542453134
2016-12-17,PDC,1.8461250759855319
2016-12-17,PAC,1.399853233148455
2016-12-17,PNV,1.3068048050732133
2016-12-17,BIL,0.9060159114987044
2016-12-17,CC,0.29186709872402733
2016-12-17,COM,0
2016-12-17,MAR,0
2016-12-17,VOX,0
2016-12-15,PP,34.447737761007346
2016-12-15,UP,21.665210998853894
2016-12-15,PSOE,19.1936067963297
2016-12-15,Cs,13.281641798883898
2016-12-15,ERC,2.7804255423127735
2016-12-15,PDC,1.763649979799045
2016-12-15,PAC,1.3998528071366914
2016-12-15,PNV,1.2415517501091737
2016-12-15,BIL,0.9074505191025275
2016-12-15,CC,0.29248627489478374
2016-12-15,COM,0
2016-12-15,MAR,0
2016-12-15,VOX,0
2016-12-13,PP,34.364093132445305
2016-12-13,UP,21.651263673360926
2016-12-13,PSOE,19.27315113608181
2016-12-13,Cs,13.629396196865937
2016-12-13,ERC,2.792620438945913
2016-12-13,PDC,1.7859213083618524
2016-12-13,PAC,1.399852434350162
2016-12-13,PNV,1.2600142905792944
2016-12-13,BIL,0.8852017989173502
2016-12-13,CC,0.2927203008959518
2016-12-13,COM,0
2016-12-13,MAR,0
2016-12-13,VOX,0
2016-12-11,PP,34.34460500469588
2016-12-11,UP,21.663995642594195
2016-12-11,PSOE,19.263947443577305
2016-12-11,Cs,13.66276944488124
2016-12-11,ERC,2.790525912288258
2016-12-11,PDC,1.7742889252931089
2016-12-11,PAC,1.3998521083645812
2016-12-11,PNV,1.2581578963992457
2016-12-11,BIL,0.8799187921353936
2016-12-11,CC,0.29307031305045816
2016-12-11,COM,0
2016-12-11,MAR,0
2016-12-11,VOX,0
2016-12-09,PP,34.32175094584056
2016-12-09,UP,21.670498017792653
2016-12-09,PSOE,19.254244895186513
2016-12-09,Cs,13.698781635810215
2016-12-09,ERC,2.7883559731712952
2016-12-09,PDC,1.764601488315583
2016-12-09,PAC,1.3998518234767898
2016-12-09,PNV,1.2591533452155417
2016-12-09,BIL,0.8744429997801638
2016-12-09,CC,0.29343309772195025
2016-12-09,COM,0
2016-12-09,MAR,0
2016-12-09,VOX,0
2016-12-07,PP,34.2788097401431
2016-12-07,UP,21.69994507786675
2016-12-07,PSOE,19.25613759078461
2016-12-07,Cs,13.742887763659372
2016-12-07,ERC,2.7861652221844073
2016-12-07,PDC,1.7505014467672044
2016-12-07,PAC,1.3998515746370905
2016-12-07,PNV,1.2587091280306029
2016-12-07,BIL,0.8688190138216438
2016-12-07,CC,0.29380570058306676
2016-12-07,COM,0
2016-12-07,MAR,0
2016-12-07,VOX,0
2016-12-05,PP,34.25582420630495
2016-12-05,UP,21.716786796037205
2016-12-05,PSOE,19.255931315056483
2016-12-05,Cs,13.762482732091309
2016-12-05,ERC,2.7839325732586326
2016-12-05,PDC,1.7385070792338881
2016-12-05,PAC,1.3988726779236036
2016-12-05,PNV,1.257061907078126
2016-12-05,BIL,0.8631050504417329
2016-12-05,CC,0.2941861171488512
2016-12-05,COM,0
2016-12-05,MAR,0
2016-12-05,VOX,0
2016-12-03,PP,34.22671247608695
2016-12-03,UP,21.755680636544042
2016-12-03,PSOE,19.22734515480176
2016-12-03,Cs,13.771241816587725
2016-12-03,ERC,2.781307002187851
2016-12-03,PDC,1.7225277046622027
2016-12-03,PAC,1.398706882971922
2016-12-03,PNV,1.2590864829302524
2016-12-03,BIL,0.8562877403214979
2016-12-03,CC,0.2944341887710048
2016-12-03,COM,0
2016-12-03,MAR,0
2016-12-03,VOX,0
2016-12-01,PP,34.205677844823484
2016-12-01,UP,21.7656896197019
2016-12-01,PSOE,19.21065862276807
2016-12-01,Cs,13.771904678423766
2016-12-01,ERC,2.7883674448583
2016-12-01,PDC,1.6862273128212522
2016-12-01,PAC,1.398517070313414
2016-12-01,PNV,1.2583510183292195
2016-12-01,BIL,0.8385780650825897
2016-12-01,CC,0.29471446808194574
2016-12-01,COM,0
2016-12-01,MAR,0
2016-12-01,VOX,0
2016-11-29,PP,34.235343178446335
2016-11-29,UP,21.77395563172318
2016-11-29,PSOE,19.166245883957362
2016-11-29,Cs,13.749646167313779
2016-11-29,ERC,2.784545550688184
2016-11-29,PDC,1.6866248718847379
2016-11-29,PAC,1.3982998755349723
2016-11-29,PNV,1.2551408440522887
2016-11-29,BIL,0.8396333589528672
2016-11-29,CC,0.29480527911617604
2016-11-29,COM,0
2016-11-29,MAR,0
2016-11-29,VOX,0
2016-11-27,PP,34.26574264127062
2016-11-27,UP,21.782489572747675
2016-11-27,PSOE,19.122007039877055
2016-11-27,Cs,13.726574347814422
2016-11-27,ERC,2.7804218738742117
2016-11-27,PDC,1.6887040690007173
2016-11-27,PAC,1.398051498861203
2016-11-27,PNV,1.251678796681028
2016-11-27,BIL,0.8408019854817137
2016-11-27,CC,0.2949058427475043
2016-11-27,COM,0
2016-11-27,MAR,0
2016-11-27,VOX,0
2016-11-25,PP,34.299664692010495
2016-11-25,UP,21.76377263598198
2016-11-25,PSOE,19.107144421287906
2016-11-25,Cs,13.686243703502731
2016-11-25,ERC,2.776008896452907
2016-11-25,PDC,1.6891041523066235
2016-11-25,PAC,1.3977676600769398
2016-11-25,PNV,1.2479672121631915
2016-11-25,BIL,0.8420900876616935
2016-11-25,CC,0.29501668759788474
2016-11-25,COM,0
2016-11-25,MAR,0
2016-11-25,VOX,0
2016-11-23,PP,34.393476702026305
2016-11-23,UP,21.72623724108556
2016-11-23,PSOE,19.066934993383672
2016-11-23,Cs,13.639791952713725
2016-11-23,ERC,2.761407790564292
2016-11-23,PDC,1.6874499203963924
2016-11-23,PAC,1.3974402930044678
2016-11-23,PNV,1.2209241181289572
2016-11-23,BIL,0.8406035409702052
2016-11-23,CC,0.3
2016-11-23,COM,0
2016-11-23,MAR,0
2016-11-23,VOX,0
2016-11-21,PP,34.43693494955823
2016-11-21,UP,21.714651820505225
2016-11-21,PSOE,19.00985641135659
2016-11-21,Cs,13.557748809815537
2016-11-21,ERC,2.767719514942237
2016-11-21,PDC,1.6885553510459477
2016-11-21,PAC,1.3970700801480416
2016-11-21,PNV,1.2213705011744476
2016-11-21,BIL,0.8400203607617236
2016-11-21,CC,0.31079407770596557
2016-11-21,COM,0
2016-11-21,MAR,0
2016-11-21,VOX,0
2016-11-19,PP,34.51493352764639
2016-11-19,UP,21.891776374573674
2016-11-19,PSOE,18.745300808603936
2016-11-19,Cs,13.333024124613301
2016-11-19,ERC,2.7644301432283434
2016-11-19,PDC,1.7035463686417243
2016-11-19,PAC,1.3027387406120494
