poll_date,house,sample,party,votes,weight,votes_raw
2017-08-05,simple lógica,NA,PP,30.8,2,30.8
2017-08-05,celeste-tel,1100,PP,31.1,1.0323578626791556,31.1
2017-08-05,simple lógica,NA,PSOE,25,2,25
2017-08-05,celeste-tel,1100,PSOE,25,1.0323578626791556,25
2017-08-05,simple lógica,NA,Cs,13.7,2,13.7
2017-08-05,celeste-tel,1100,Cs,14.9,1.0323578626791556,14.9
2017-08-05,simple lógica,NA,UP,18.8,2,18.8
2017-08-05,celeste-tel,1100,UP,18.9,1.0323578626791556,18.9
2017-08-05,celeste-tel,1100,ERC,2.9,1.0323578626791556,2.9
2017-08-05,celeste-tel,1100,PDC,1.4,1.0323578626791556,1.4
2017-08-05,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2017-08-05,celeste-tel,1100,PAC,1.3,1.0323578626791556,1.3
2017-08-05,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2017-08-05,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-08-05,simple lógica,NA,UP_suma,18.8,2,18.8
2017-08-05,celeste-tel,1100,UP_suma,18.9,1.0323578626791556,18.9
2017-07-31,redondo,NA,PP,28.7,1,28.7
2017-07-31,redondo,NA,PSOE,23.8,1,23.8
2017-07-31,redondo,NA,Cs,14.3,1,14.3
2017-07-31,redondo,NA,UP,19.6,1,19.6
2017-07-31,redondo,NA,UP_suma,19.6,1,19.6
2017-07-16,metroscopia,1700,PP,26.9,2.1565815683340133,26.9
2017-07-16,metroscopia,1700,PSOE,22,2.1565815683340133,22
2017-07-16,metroscopia,1700,Cs,18.5,2.1565815683340133,18.5
2017-07-16,metroscopia,1700,UP,19.7,2.1565815683340133,19.7
2017-07-16,metroscopia,1700,UP_suma,19.7,2.1565815683340133,19.7
2017-07-12,invymark,NA,PP,30.7,1,30.7
2017-07-12,invymark,NA,PSOE,23.4,1,23.4
2017-07-12,invymark,NA,Cs,13.6,1,13.6
2017-07-12,invymark,NA,UP,21.3,1,21.3
2017-07-12,invymark,NA,UP_suma,21.3,1,21.3
2017-07-10,myword,1003,PP,29.2,2.045743077529199,29.2
2017-07-10,myword,1003,PSOE,23.6,2.045743077529199,23.6
2017-07-10,myword,1003,Cs,14.5,2.045743077529199,14.5
2017-07-10,myword,1003,UP,19,2.045743077529199,19
2017-07-10,myword,1003,UP_suma,19,2.045743077529199,19
2017-07-09,nc report,1000,PP,34.2,1.0225651825635729,34.2
2017-07-09,nc report,1000,PSOE,22.3,1.0225651825635729,22.3
2017-07-09,nc report,1000,Cs,13.9,1.0225651825635729,13.9
2017-07-09,nc report,1000,UP,19.1,1.0225651825635729,19.1
2017-07-09,nc report,1000,ERC,2.9,1.0225651825635729,2.9
2017-07-09,nc report,1000,PDC,1.2,1.0225651825635729,1.2
2017-07-09,nc report,1000,PNV,1,1.0225651825635729,1
2017-07-09,nc report,1000,BIL,0.9,1.0225651825635729,0.9
2017-07-09,nc report,1000,CC,0.3,1.0225651825635729,0.3
2017-07-09,nc report,1000,UP_suma,19.1,1.0225651825635729,19.1
2017-07-07,simple lógica,1003,PP,27.2,2.045743077529199,27.2
2017-07-07,simple lógica,1003,PSOE,24.1,2.045743077529199,24.1
2017-07-07,simple lógica,1003,Cs,17.2,2.045743077529199,17.2
2017-07-07,simple lógica,1003,UP,20.4,2.045743077529199,20.4
2017-07-07,simple lógica,1003,UP_suma,20.4,2.045743077529199,20.4
2017-07-06,cis,2490,PP,28.8,1.120239639410147,28.8
2017-07-06,celeste-tel,1100,PP,31.6,1.0323578626791556,31.6
2017-07-06,cis,2490,PSOE,24.9,1.120239639410147,24.9
2017-07-06,celeste-tel,1100,PSOE,24.4,1.0323578626791556,24.4
2017-07-06,cis,2490,Cs,14.5,1.120239639410147,14.5
2017-07-06,celeste-tel,1100,Cs,15.1,1.0323578626791556,15.1
2017-07-06,cis,2490,UP,20.3,1.120239639410147,20.3
2017-07-06,celeste-tel,1100,UP,18.8,1.0323578626791556,18.8
2017-07-06,cis,2490,ERC,2.9,1.120239639410147,2.9
2017-07-06,celeste-tel,1100,ERC,2.9,1.0323578626791556,2.9
2017-07-06,cis,2490,PDC,1.7,1.120239639410147,1.7
2017-07-06,celeste-tel,1100,PDC,1.3,1.0323578626791556,1.3
2017-07-06,cis,2490,PNV,1,1.120239639410147,1
2017-07-06,celeste-tel,1100,PNV,1.1,1.0323578626791556,1.1
2017-07-06,celeste-tel,1100,PAC,1.4,1.0323578626791556,1.4
2017-07-06,cis,2490,BIL,0.8,1.120239639410147,0.8
2017-07-06,celeste-tel,1100,BIL,0.8,1.0323578626791556,0.8
2017-07-06,cis,2490,CC,0.4,1.120239639410147,0.4
2017-07-06,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-07-06,cis,2490,UP_suma,20.3,1.120239639410147,20.3
2017-07-06,celeste-tel,1100,UP_suma,18.8,1.0323578626791556,18.8
2017-06-28,invymark,NA,PP,30,1,30
2017-06-28,metroscopia,1017,PP,25.5,2.0485807727044096,25.5
2017-06-28,invymark,NA,PSOE,24.2,1,24.2
2017-06-28,metroscopia,1017,PSOE,21.6,2.0485807727044096,21.6
2017-06-28,invymark,NA,Cs,13.8,1,13.8
2017-06-28,metroscopia,1017,Cs,18.8,2.0485807727044096,18.8
2017-06-28,invymark,NA,UP,21.1,1,21.1
2017-06-28,metroscopia,1017,UP,20.6,2.0485807727044096,20.6
2017-06-28,invymark,NA,UP_suma,21.1,1,21.1
2017-06-28,metroscopia,1017,UP_suma,20.6,2.0485807727044096,20.6
2017-06-26,dym,1219,PP,30.9,1.0430169636596445,30.9
2017-06-26,dym,1219,PSOE,25,1.0430169636596445,25
2017-06-26,dym,1219,Cs,15.8,1.0430169636596445,15.8
2017-06-26,dym,1219,UP,17.5,1.0430169636596445,17.5
2017-06-26,dym,1219,UP_suma,17.5,1.0430169636596445,17.5
2017-06-14,invymark,NA,PP,30.4,1,30.4
2017-06-14,invymark,NA,PSOE,23.6,1,23.6
2017-06-14,invymark,NA,Cs,14.2,1,14.2
2017-06-14,invymark,NA,UP,21,1,21
2017-06-14,invymark,NA,UP_suma,21,1,21
2017-06-12,sociométrica,800,PP,26.7,2,26.7
2017-06-12,sociométrica,800,PSOE,24.2,2,24.2
2017-06-12,sociométrica,800,Cs,18.1,2,18.1
2017-06-12,sociométrica,800,UP,19.1,2,19.1
2017-06-12,sociométrica,800,ERC,3.3,2,3.3
2017-06-12,sociométrica,800,PDC,2,2,2
2017-06-12,sociométrica,800,PNV,1.2,2,1.2
2017-06-12,sociométrica,800,BIL,0.9,2,0.9
2017-06-12,sociométrica,800,CC,0.5,2,0.5
2017-06-12,sociométrica,800,UP_suma,19.1,2,19.1
2017-06-08,simple lógica,1004,PP,29.9,2.0459469484988673,29.9
2017-06-08,invymark,NA,PP,30.9,1,30.9
2017-06-08,simple lógica,1004,PSOE,25.3,2.0459469484988673,25.3
2017-06-08,invymark,NA,PSOE,23,1,23
2017-06-08,simple lógica,1004,Cs,16.8,2.0459469484988673,16.8
2017-06-08,invymark,NA,Cs,14.3,1,14.3
2017-06-08,simple lógica,1004,UP,18.6,2.0459469484988673,18.6
2017-06-08,invymark,NA,UP,20.9,1,20.9
2017-06-08,simple lógica,1004,UP_suma,18.6,2.0459469484988673,18.6
2017-06-08,invymark,NA,UP_suma,20.9,1,20.9
2017-06-06,celeste-tel,1100,PP,31.9,1.0323578626791556,31.9
2017-06-06,celeste-tel,1100,PSOE,23.5,1.0323578626791556,23.5
2017-06-06,celeste-tel,1100,Cs,14.5,1.0323578626791556,14.5
2017-06-06,celeste-tel,1100,UP,19,1.0323578626791556,19
2017-06-06,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2017-06-06,celeste-tel,1100,PDC,1.4,1.0323578626791556,1.4
2017-06-06,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2017-06-06,celeste-tel,1100,PAC,1.6,1.0323578626791556,1.6
2017-06-06,celeste-tel,1100,BIL,1,1.0323578626791556,1
2017-06-06,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-06-06,celeste-tel,1100,UP_suma,19,1.0323578626791556,19
2017-06-01,myword,1008,PP,28.6,2.0467606091143247,28.6
2017-06-01,gad3,NA,PP,30.7,2,30.7
2017-06-01,myword,1008,PSOE,24.8,2.0467606091143247,24.8
2017-06-01,gad3,NA,PSOE,25.9,2,25.9
2017-06-01,myword,1008,Cs,15.7,2.0467606091143247,15.7
2017-06-01,gad3,NA,Cs,15.4,2,15.4
2017-06-01,myword,1008,UP,18.9,2.0467606091143247,18.9
2017-06-01,gad3,NA,UP,17.8,2,17.8
2017-06-01,gad3,NA,ERC,2.9,2,2.9
2017-06-01,gad3,NA,PDC,1.5,2,1.5
2017-06-01,gad3,NA,PNV,1.4,2,1.4
2017-06-01,myword,1008,UP_suma,18.9,2.0467606091143247,18.9
2017-06-01,gad3,NA,UP_suma,17.8,2,17.8
2017-05-31,metroscopia,1768,PP,25.9,2.1650564437113213,25.9
2017-05-31,metroscopia,1768,PSOE,22.8,2.1650564437113213,22.8
2017-05-31,metroscopia,1768,Cs,18.7,2.1650564437113213,18.7
2017-05-31,metroscopia,1768,UP,19.2,2.1650564437113213,19.2
2017-05-31,metroscopia,1768,UP_suma,19.2,2.1650564437113213,19.2
2017-05-28,nc report,1000,PP,36,1.0225651825635729,36
2017-05-28,nc report,1000,PSOE,20.5,1.0225651825635729,20.5
2017-05-28,nc report,1000,Cs,12.6,1.0225651825635729,12.6
2017-05-28,nc report,1000,UP,20.2,1.0225651825635729,20.2
2017-05-28,nc report,1000,ERC,2.8,1.0225651825635729,2.8
2017-05-28,nc report,1000,PDC,1.5,1.0225651825635729,1.5
2017-05-28,nc report,1000,PNV,1.1,1.0225651825635729,1.1
2017-05-28,nc report,1000,BIL,0.9,1.0225651825635729,0.9
2017-05-28,nc report,1000,CC,0.3,1.0225651825635729,0.3
2017-05-28,nc report,1000,UP_suma,20.2,1.0225651825635729,20.2
2017-05-25,invymark,NA,PP,31.2,1,31.2
2017-05-25,invymark,NA,PSOE,22.8,1,22.8
2017-05-25,invymark,NA,Cs,14.1,1,14.1
2017-05-25,invymark,NA,UP,20.8,1,20.8
2017-05-25,invymark,NA,UP_suma,20.8,1,20.8
2017-05-22,redondo,NA,PP,29,1,29
2017-05-22,redondo,NA,PSOE,23,1,23
2017-05-22,redondo,NA,Cs,16,1,16
2017-05-22,redondo,NA,UP,22,1,22
2017-05-22,redondo,NA,UP_suma,22,1,22
2017-05-18,invymark,NA,PP,31.7,1,31.7
2017-05-18,invymark,NA,PSOE,22,1,22
2017-05-18,invymark,NA,Cs,14.2,1,14.2
2017-05-18,invymark,NA,UP,21.2,1,21.2
2017-05-18,invymark,NA,UP_suma,21.2,1,21.2
2017-05-11,simple lógica,1002,PP,30.9,2.0455390235423203,30.9
2017-05-11,simple lógica,1002,PSOE,22.3,2.0455390235423203,22.3
2017-05-11,simple lógica,1002,Cs,14.8,2.0455390235423203,14.8
2017-05-11,simple lógica,1002,UP,19.8,2.0455390235423203,19.8
2017-05-11,simple lógica,1002,UP_suma,19.8,2.0455390235423203,19.8
2017-05-09,sigma dos,1200,PP,31.1,2.0827594879848212,31.1
2017-05-09,sigma dos,1200,PSOE,23.5,2.0827594879848212,23.5
2017-05-09,sigma dos,1200,Cs,14.3,2.0827594879848212,14.3
2017-05-09,sigma dos,1200,UP,21.6,2.0827594879848212,21.6
2017-05-09,sigma dos,1200,ERC,2.6,2.0827594879848212,2.6
2017-05-09,sigma dos,1200,PDC,1,2.0827594879848212,1
2017-05-09,sigma dos,1200,PNV,1.2,2.0827594879848212,1.2
2017-05-09,sigma dos,1200,UP_suma,21.6,2.0827594879848212,21.6
2017-05-04,celeste-tel,1100,PP,34.8,1.0323578626791556,34.8
2017-05-04,invymark,NA,PP,32,1,32
2017-05-04,celeste-tel,1100,PSOE,22.5,1.0323578626791556,22.5
2017-05-04,invymark,NA,PSOE,21.7,1,21.7
2017-05-04,celeste-tel,1100,Cs,12.7,1.0323578626791556,12.7
2017-05-04,invymark,NA,Cs,13.8,1,13.8
2017-05-04,celeste-tel,1100,UP,19.3,1.0323578626791556,19.3
2017-05-04,invymark,NA,UP,21.6,1,21.6
2017-05-04,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2017-05-04,celeste-tel,1100,PDC,1.5,1.0323578626791556,1.5
2017-05-04,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2017-05-04,celeste-tel,1100,PAC,1.2,1.0323578626791556,1.2
2017-05-04,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2017-05-04,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-05-04,celeste-tel,1100,UP_suma,19.3,1.0323578626791556,19.3
2017-05-04,invymark,NA,UP_suma,21.6,1,21.6
2017-04-10,sociométrica,800,PP,31.6,2,31.6
2017-04-10,nc report,1000,PP,36.8,1.0225651825635729,36.8
2017-04-10,sociométrica,800,PSOE,21.2,2,21.2
2017-04-10,nc report,1000,PSOE,21,1.0225651825635729,21
2017-04-10,sociométrica,800,Cs,16.7,2,16.7
2017-04-10,nc report,1000,Cs,11.8,1.0225651825635729,11.8
2017-04-10,sociométrica,800,UP,19.4,2,19.4
2017-04-10,nc report,1000,UP,20.2,1.0225651825635729,20.2
2017-04-10,sociométrica,800,ERC,2.8,2,2.8
2017-04-10,nc report,1000,ERC,2.7,1.0225651825635729,2.7
2017-04-10,sociométrica,800,PDC,1.9,2,1.9
2017-04-10,nc report,1000,PDC,1.5,1.0225651825635729,1.5
2017-04-10,sociométrica,800,PNV,1.3,2,1.3
2017-04-10,nc report,1000,PNV,1,1.0225651825635729,1
2017-04-10,sociométrica,800,BIL,0.8,2,0.8
2017-04-10,nc report,1000,BIL,0.9,1.0225651825635729,0.9
2017-04-10,sociométrica,800,CC,0.4,2,0.4
2017-04-10,nc report,1000,CC,0.3,1.0225651825635729,0.3
2017-04-10,sociométrica,800,UP_suma,19.4,2,19.4
2017-04-10,nc report,1000,UP_suma,20.2,1.0225651825635729,20.2
2017-04-08,simple lógica,1008,PP,30.8,2.0467606091143247,30.8
2017-04-08,simple lógica,1008,PSOE,23.8,2.0467606091143247,23.8
2017-04-08,simple lógica,1008,Cs,13.9,2.0467606091143247,13.9
2017-04-08,simple lógica,1008,UP,19.3,2.0467606091143247,19.3
2017-04-08,simple lógica,1008,UP_suma,19.3,2.0467606091143247,19.3
2017-04-06,cis,2492,PP,31.5,1.120329585991623,31.5
2017-04-06,cis,2492,PSOE,19.9,1.120329585991623,19.9
2017-04-06,cis,2492,Cs,14.9,1.120329585991623,14.9
2017-04-06,cis,2492,UP,19.7,1.120329585991623,19.7
2017-04-06,cis,2492,ERC,2.9,1.120329585991623,2.9
2017-04-06,cis,2492,PDC,2,1.120329585991623,2
2017-04-06,cis,2492,PNV,1.1,1.120329585991623,1.1
2017-04-06,cis,2492,BIL,1.1,1.120329585991623,1.1
2017-04-06,cis,2492,CC,0.3,1.120329585991623,0.3
2017-04-06,cis,2492,UP_suma,19.7,1.120329585991623,19.7
2017-04-05,celeste-tel,1100,PP,35.1,1.0323578626791556,35.1
2017-04-05,celeste-tel,1100,PSOE,22.3,1.0323578626791556,22.3
2017-04-05,celeste-tel,1100,Cs,12.9,1.0323578626791556,12.9
2017-04-05,celeste-tel,1100,UP,19.2,1.0323578626791556,19.2
2017-04-05,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2017-04-05,celeste-tel,1100,PDC,1.5,1.0323578626791556,1.5
2017-04-05,celeste-tel,1100,PNV,1.1,1.0323578626791556,1.1
2017-04-05,celeste-tel,1100,PAC,1.3,1.0323578626791556,1.3
2017-04-05,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2017-04-05,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-04-05,celeste-tel,1100,UP_suma,19.2,1.0323578626791556,19.2
2017-04-04,metroscopia,3166,PP,30.2,2.294943975889102,30.2
2017-04-04,metroscopia,3166,PSOE,20.2,2.294943975889102,20.2
2017-04-04,metroscopia,3166,Cs,17.4,2.294943975889102,17.4
2017-04-04,metroscopia,3166,UP,20.7,2.294943975889102,20.7
2017-04-04,metroscopia,3166,UP_suma,20.7,2.294943975889102,20.7
2017-03-30,invymark,NA,PP,33.2,1,33.2
2017-03-30,invymark,NA,PSOE,21.4,1,21.4
2017-03-30,invymark,NA,Cs,12.9,1,12.9
2017-03-30,invymark,NA,UP,21.4,1,21.4
2017-03-30,invymark,NA,UP_suma,21.4,1,21.4
2017-03-24,myword,1055,PP,30.7,2.0561095153274405,30.7
2017-03-24,myword,1055,PSOE,22.6,2.0561095153274405,22.6
2017-03-24,myword,1055,Cs,14,2.0561095153274405,14
2017-03-24,myword,1055,UP,20.3,2.0561095153274405,20.3
2017-03-24,myword,1055,UP_suma,20.3,2.0561095153274405,20.3
2017-03-16,invymark,NA,PP,32.6,1,32.6
2017-03-16,invymark,NA,PSOE,21,1,21
2017-03-16,invymark,NA,Cs,13.4,1,13.4
2017-03-16,invymark,NA,UP,21.9,1,21.9
2017-03-16,invymark,NA,UP_suma,21.9,1,21.9
2017-03-15,nc report,1000,PP,37,1.0225651825635729,37
2017-03-15,nc report,1000,PSOE,20.8,1.0225651825635729,20.8
2017-03-15,nc report,1000,Cs,11.3,1.0225651825635729,11.3
2017-03-15,nc report,1000,UP,20.2,1.0225651825635729,20.2
2017-03-15,nc report,1000,ERC,2.7,1.0225651825635729,2.7
2017-03-15,nc report,1000,PDC,1.6,1.0225651825635729,1.6
2017-03-15,nc report,1000,PNV,1.1,1.0225651825635729,1.1
2017-03-15,nc report,1000,BIL,1,1.0225651825635729,1
2017-03-15,nc report,1000,CC,0.3,1.0225651825635729,0.3
2017-03-15,nc report,1000,UP_suma,20.2,1.0225651825635729,20.2
2017-03-12,dym,1010,PP,31,1.0235831751362698,31
2017-03-12,dym,1010,PSOE,20,1.0235831751362698,20
2017-03-12,dym,1010,Cs,16.2,1.0235831751362698,16.2
2017-03-12,dym,1010,UP,19.9,1.0235831751362698,19.9
2017-03-12,dym,1010,UP_suma,19.9,1.0235831751362698,19.9
2017-03-09,metroscopia,1230,PP,31.2,2.0879087200837154,31.2
2017-03-09,metroscopia,1230,PSOE,19,2.0879087200837154,19
2017-03-09,metroscopia,1230,Cs,16.5,2.0879087200837154,16.5
2017-03-09,metroscopia,1230,UP,21.5,2.0879087200837154,21.5
2017-03-09,metroscopia,1230,UP_suma,21.5,2.0879087200837154,21.5
2017-03-07,simple lógica,1006,PP,29.9,2.0463541427703427,29.9
2017-03-07,simple lógica,1006,PSOE,20.9,2.0463541427703427,20.9
2017-03-07,simple lógica,1006,Cs,15.7,2.0463541427703427,15.7
2017-03-07,simple lógica,1006,UP,20,2.0463541427703427,20
2017-03-07,simple lógica,1006,UP_suma,20,2.0463541427703427,20
2017-03-05,celeste-tel,1100,PP,35.6,1.0323578626791556,35.6
2017-03-05,celeste-tel,1100,PSOE,22.1,1.0323578626791556,22.1
2017-03-05,celeste-tel,1100,Cs,12.1,1.0323578626791556,12.1
2017-03-05,celeste-tel,1100,UP,19.3,1.0323578626791556,19.3
2017-03-05,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2017-03-05,celeste-tel,1100,PDC,1.6,1.0323578626791556,1.6
2017-03-05,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2017-03-05,celeste-tel,1100,PAC,1.4,1.0323578626791556,1.4
2017-03-05,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2017-03-05,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-03-05,celeste-tel,1100,UP_suma,19.3,1.0323578626791556,19.3
2017-03-01,invymark,NA,PP,33.2,1,33.2
2017-03-01,sigma dos,1000,PP,34.3,2.0451303651271457,34.3
2017-03-01,invymark,NA,PSOE,21.3,1,21.3
2017-03-01,sigma dos,1000,PSOE,20.2,2.0451303651271457,20.2
2017-03-01,invymark,NA,Cs,12.8,1,12.8
2017-03-01,sigma dos,1000,Cs,12.6,2.0451303651271457,12.6
2017-03-01,invymark,NA,UP,21.5,1,21.5
2017-03-01,sigma dos,1000,UP,21.7,2.0451303651271457,21.7
2017-03-01,sigma dos,1000,ERC,2.6,2.0451303651271457,2.6
2017-03-01,sigma dos,1000,PDC,1.6,2.0451303651271457,1.6
2017-03-01,sigma dos,1000,PNV,1.3,2.0451303651271457,1.3
2017-03-01,invymark,NA,UP_suma,21.5,1,21.5
2017-03-01,sigma dos,1000,UP_suma,21.7,2.0451303651271457,21.7
2017-02-21,gesop,1000,PP,32.2,2.0451303651271457,32.2
2017-02-21,gesop,1000,PSOE,21.1,2.0451303651271457,21.1
2017-02-21,gesop,1000,Cs,14,2.0451303651271457,14
2017-02-21,gesop,1000,UP,21.7,2.0451303651271457,21.7
2017-02-21,gesop,1000,ERC,2.8,2.0451303651271457,2.8
2017-02-21,gesop,1000,PDC,1.4,2.0451303651271457,1.4
2017-02-21,gesop,1000,UP_suma,21.7,2.0451303651271457,21.7
2017-02-15,sociométrica,800,PP,32.5,2,32.5
2017-02-15,sociométrica,800,PSOE,18.6,2,18.6
2017-02-15,sociométrica,800,Cs,15.4,2,15.4
2017-02-15,sociométrica,800,UP,20.2,2,20.2
2017-02-15,sociométrica,800,ERC,3,2,3
2017-02-15,sociométrica,800,PDC,1.5,2,1.5
2017-02-15,sociométrica,800,PNV,1.4,2,1.4
2017-02-15,sociométrica,800,BIL,0.9,2,0.9
2017-02-15,sociométrica,800,CC,0.3,2,0.3
2017-02-15,sociométrica,800,UP_suma,20.2,2,20.2
2017-02-13,invymark,NA,PP,33.3,1,33.3
2017-02-13,invymark,NA,PSOE,21.1,1,21.1
2017-02-13,invymark,NA,Cs,12.5,1,12.5
2017-02-13,invymark,NA,UP,22,1,22
2017-02-13,invymark,NA,UP_suma,22,1,22
2017-02-09,simple lógica,1005,PP,31,2.0461506367975173,31
2017-02-09,simple lógica,1005,PSOE,21.4,2.0461506367975173,21.4
2017-02-09,simple lógica,1005,Cs,13.7,2.0461506367975173,13.7
2017-02-09,simple lógica,1005,UP,22.6,2.0461506367975173,22.6
2017-02-09,simple lógica,1005,UP_suma,22.6,2.0461506367975173,22.6
2017-02-04,celeste-tel,1100,PP,35.7,1.0323578626791556,35.7
2017-02-04,myword,1000,PP,32.7,2.0451303651271457,32.7
2017-02-04,celeste-tel,1100,PSOE,21.3,1.0323578626791556,21.3
2017-02-04,myword,1000,PSOE,21.8,2.0451303651271457,21.8
2017-02-04,celeste-tel,1100,Cs,12.1,1.0323578626791556,12.1
2017-02-04,myword,1000,Cs,12.6,2.0451303651271457,12.6
2017-02-04,celeste-tel,1100,UP,19.7,1.0323578626791556,19.7
2017-02-04,myword,1000,UP,20.5,2.0451303651271457,20.5
2017-02-04,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2017-02-04,celeste-tel,1100,PDC,1.8,1.0323578626791556,1.8
2017-02-04,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2017-02-04,celeste-tel,1100,PAC,1.4,1.0323578626791556,1.4
2017-02-04,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2017-02-04,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-02-04,celeste-tel,1100,UP_suma,19.7,1.0323578626791556,19.7
2017-02-04,myword,1000,UP_suma,20.5,2.0451303651271457,20.5
2017-02-01,nc report,1000,PP,36.8,1.0225651825635729,36.8
2017-02-01,nc report,1000,PSOE,19.9,1.0225651825635729,19.9
2017-02-01,nc report,1000,Cs,11.5,1.0225651825635729,11.5
2017-02-01,nc report,1000,UP,20.8,1.0225651825635729,20.8
2017-02-01,nc report,1000,ERC,2.7,1.0225651825635729,2.7
2017-02-01,nc report,1000,PDC,1.8,1.0225651825635729,1.8
2017-02-01,nc report,1000,PNV,1.1,1.0225651825635729,1.1
2017-02-01,nc report,1000,BIL,1,1.0225651825635729,1
2017-02-01,nc report,1000,CC,0.3,1.0225651825635729,0.3
2017-02-01,nc report,1000,UP_suma,20.8,1.0225651825635729,20.8
2017-01-30,gad3,805,PP,34.2,2.0012464982282645,34.2
2017-01-30,gad3,805,PSOE,20.4,2.0012464982282645,20.4
2017-01-30,gad3,805,Cs,13.8,2.0012464982282645,13.8
2017-01-30,gad3,805,UP,20.8,2.0012464982282645,20.8
2017-01-30,gad3,805,ERC,2.8,2.0012464982282645,2.8
2017-01-30,gad3,805,PDC,1.6,2.0012464982282645,1.6
2017-01-30,gad3,805,PNV,1.2,2.0012464982282645,1.2
2017-01-30,gad3,805,UP_suma,20.8,2.0012464982282645,20.8
2017-01-25,invymark,NA,PP,34.1,1,34.1
2017-01-25,invymark,NA,PSOE,20.6,1,20.6
2017-01-25,invymark,NA,Cs,11.7,1,11.7
2017-01-25,invymark,NA,UP,22.6,1,22.6
2017-01-25,invymark,NA,UP_suma,22.6,1,22.6
2017-01-13,simple lógica,NA,PP,33.4,2,33.4
2017-01-13,simple lógica,NA,PSOE,18.2,2,18.2
2017-01-13,simple lógica,NA,Cs,14.7,2,14.7
2017-01-13,simple lógica,NA,UP,22.6,2,22.6
2017-01-13,simple lógica,NA,UP_suma,22.6,2,22.6
2017-01-12,invymark,NA,PP,34.3,1,34.3
2017-01-12,invymark,NA,PSOE,20.2,1,20.2
2017-01-12,invymark,NA,Cs,11.3,1,11.3
2017-01-12,invymark,NA,UP,22.9,1,22.9
2017-01-12,invymark,NA,ERC,2.6,1,2.6
2017-01-12,invymark,NA,PDC,1.6,1,1.6
2017-01-12,invymark,NA,PNV,1.2,1,1.2
2017-01-12,invymark,NA,UP_suma,22.9,1,22.9
2017-01-11,metroscopia,2216,PP,33.2,2.214511666456872,33.2
2017-01-11,metroscopia,2216,PSOE,19.1,2.214511666456872,19.1
2017-01-11,metroscopia,2216,Cs,15.5,2.214511666456872,15.5
2017-01-11,metroscopia,2216,UP,21.7,2.214511666456872,21.7
2017-01-11,metroscopia,2216,UP_suma,21.7,2.214511666456872,21.7
2017-01-08,cis,2490,PP,33,1.120239639410147,33
2017-01-08,cis,2490,PSOE,18.6,1.120239639410147,18.6
2017-01-08,cis,2490,Cs,12.4,1.120239639410147,12.4
2017-01-08,cis,2490,UP,21.7,1.120239639410147,21.7
2017-01-08,cis,2490,ERC,3,1.120239639410147,3
2017-01-08,cis,2490,PDC,1.7,1.120239639410147,1.7
2017-01-08,cis,2490,PNV,1.8,1.120239639410147,1.8
2017-01-08,cis,2490,BIL,0.9,1.120239639410147,0.9
2017-01-08,cis,2490,CC,0.2,1.120239639410147,0.2
2017-01-08,cis,2490,UP_suma,21.7,1.120239639410147,21.7
2017-01-07,celeste-tel,1100,PP,35.9,1.0323578626791556,35.9
2017-01-07,celeste-tel,1100,PSOE,20.7,1.0323578626791556,20.7
2017-01-07,celeste-tel,1100,Cs,12.4,1.0323578626791556,12.4
2017-01-07,celeste-tel,1100,UP,20.3,1.0323578626791556,20.3
2017-01-07,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2017-01-07,celeste-tel,1100,PDC,1.9,1.0323578626791556,1.9
2017-01-07,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2017-01-07,celeste-tel,1100,PAC,1.4,1.0323578626791556,1.4
2017-01-07,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2017-01-07,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2017-01-07,celeste-tel,1100,UP_suma,20.3,1.0323578626791556,20.3
2016-12-27,sociométrica,1000,PP,34.8,2.0451303651271457,34.8
2016-12-27,sociométrica,800,PP,33,2,33
2016-12-27,sociométrica,1000,PSOE,19.4,2.0451303651271457,19.4
